Unnamed: 0,predictedLabel,cluster_id,url,nodeID,specTableContent,keyValuePairs,domain,hasSpecTable,lang
463075,Computers_and_Accessories,53316,harddrivesdirect.com/canada/product_info.php?manufacturers_id=11&products_id=459301,_:node584fda1f4147c5975c3b41d3361d999a, Specifications: Category Proliant HardDrive Sub-Category 10K Generation SAS SC Part Number 653957-001 Products ID 459301 Type Hard Drive - Hot-Swap Capacity 600GB Interface Type Serial Attached SCSI Spindle Speed 10000RPM Data Transfer Rate 6G = 6Gb/sec (750 MB/s),"{'Spindle Speed': '10000 rpm', 'Part Number': '653957-001', 'Type': 'Hard Drive - Hot-Swap', 'Interface Type': 'Serial Attached SCSI', 'Category': 'Proliant HardDrive', 'Sub-Category': '10K', 'Data Transfer Rate': '750 Mbps', 'Products ID': '459301', 'Capacity': '0.6 TB', 'Generation': 'SAS SC'}",harddrivesdirect.com,1,en
252146,Computers_and_Accessories,53316,serverpartsdirect.com/product_info.php?products_id=459301,_:node2bcf7c71d9d72445cee661448a862d73, Specifications: Category Proliant HardDrive Sub-Category 10K Generation SAS SC Part Number 653957-001 Products ID 459301 Type Hard Drive - Hot-Swap Capacity 600GB Interface Type Serial Attached SCSI Spindle Speed 10000RPM Data Transfer Rate 6G = 6Gb/sec (750 MB/s),"{'': '', 'Sub-Category': '10K', 'Capacity': '0.6 TB', 'Generation': 'SAS SC', 'Part Number': '653957-001', 'Interface Type': 'Serial Attached SCSI', 'Data Transfer Rate': '750 Mbps', 'Category': 'Proliant HardDrive', 'Products ID': '459301', 'Type': 'Hard Drive - Hot-Swap', 'Spindle Speed': '10000 rpm'}",serverpartsdirect.com,1,en
336787,Computers_and_Accessories,53316,sillworks.com/canada/product_info.php?manufacturers_id=11&products_id=472474,_:nodebacb84a6f81a9eda0b98b32564371c, Specifications: Category Proliant HardDrive Sub-Category 10K Generation SAS SC Part Number 653957-001-SC Products ID 472474 Type Hard Drive - Hot-Swap Capacity 600GB Interface Type Serial Attached SCSI Spindle Speed 10000RPM Data Transfer Rate 6G = 6Gb/sec (750 MB/s),"{'': '', 'Data Transfer Rate': '750 Mbps', 'Capacity': '0.6 TB', 'Generation': 'SAS SC', 'Type': 'Hard Drive - Hot-Swap', 'Sub-Category': '10K', 'Category': 'Proliant HardDrive', 'Products ID': '472474', 'Interface Type': 'Serial Attached SCSI', 'Part Number': '653957-001-SC', 'Spindle Speed': '10000 rpm'}",sillworks.com,1,en
336788,Computers_and_Accessories,53316,usapartsdirect.com/canada/product_info.php?products_id=463394,_:noded92185b124e03d680138b50192efa91, Specifications: Category Proliant HardDrive Sub-Category 10K Generation SAS SC Part Number 653957-001-10Pack Products ID 463394 Type Hard Drive - Hot-Swap Capacity 600GB Interface Type Serial Attached SCSI Spindle Speed 10000RPM Data Transfer Rate 6G = 6Gb/sec (750 MB/s),"{'': '', 'Data Transfer Rate': '750 Mbps', 'Capacity': '0.6 B', 'Generation': 'SAS SC', 'Type': 'Hard Drive - Hot-Swap', 'Sub-Category': '10K', 'Category': 'Proliant HardDrive', 'Products ID': '463394', 'Interface Type': 'Serial Attached SCSI', 'Part Number': '653957-001-10Pack', 'Spindle Speed': '10000RPM'}",usapartsdirect.com,1,en
190372,Computers_and_Accessories,1259,harddrivesdirect.com/canada/product_info.php?manufacturers_id=11&products_id=474056,_:node6ee1236a3d8e1a65bc392ce7dfcee92, Specifications: Category Proliant HardDrive Sub-Category 10K Generation SAS Part Number 785073-B21 Products ID 474056 Type Hard Drive - Hot-Swap Capacity 600GB Interface Type Serial Attached SCSI Spindle Speed 10000RPM Ports Dual Port Data Transfer Rate 12GB/s,"{'Products ID': '474056', 'Capacity': '0.6 TB', 'Ports': 'Dual Port', 'Interface Type': 'Serial Attached SCSI', 'Sub-Category': '10K', 'Type': 'Hard Drive - Hot-Swap', 'Part Number': '785073-B21', 'Data Transfer Rate': '12000 Mbps', 'Generation': 'SAS', 'Spindle Speed': '10000RPM', 'Category': 'Proliant HardDrive'}",harddrivesdirect.com,1,en
6803,Computers_and_Accessories,10729983,harddrivesdirect.com/canada/product_info.php?products_id=1069&currency=CAD,_:node12afc2f4a2b6bf3db14beea141285477," Specifications: Category Proliant Sub-Category Controller Generation Ultra2 Part Number 295636-B21 Products ID 1069 Controller Type SCSI Controller Enclosure Internal SCSI Interface Wide Ultra2 SCSI Recommended Machine Type Server Platform PC, Unix, Sun Bus Type PCI Data Transfer Rate 80MB/s Supported RAID Level RAID 0 1 0+1 4 5 Buffer Size 64MB # of Internal Connectors 2 # of External Connectors 2 Maximum Supported Devices 56","{'Supported RAID Level': 'RAID 0 1 0+1 4 5', 'Products ID': '1069', '# of External Connectors': '2', 'Category': 'Proliant', 'Platform': 'PC, Unix, Sun', 'Part Number': '295636-B21', 'SCSI Interface': 'Wide Ultra2 SCSI', 'Maximum Supported Devices': '56', 'Bus Type': 'PCI', 'Controller Type': 'SCSI Controller', 'Sub-Category': 'Controller', 'Data Transfer Rate': '80 Mbps', 'Recommended Machine Type': 'Server', 'Enclosure': 'Internal', 'Generation': 'Ultra2', '# of Internal Connectors': '2', 'Buffer Size': '64 MB'}",harddrivesdirect.com,1,en
369174,Computers_and_Accessories,16223122,harddrivesdirect.com/canada/product_info.php?products_id=14047,_:nodeb358ab52eaca4d1a4c8d6ab66c5c34," Specifications: Category Proliant Server Sub-Category BL20 Generation G2 Part Number 359558-B21 Products ID 14047 Form Factor Blade Processor Xeon 2.8GHz Storage Controller Type SCSI Installed RAM 1024MB RAM Technology DDR SDRAM Maximum RAM 8GB Installed L2 Cache Memory 512KB Hard Drive Interface SCSI Ultra160 (16-bit) RAID Support RAID 0, RAID 1, RAID 10, RAID 5 Networking Type 10/100/1000 NetworkAdapter x 1 Data Link Protocol Ethernet, Fast Ethernet, Gigabit Etherne Dimensions (WxDxH) 17.6 in x 28.86 x 10.5 in","{'Width': '447.04 mm', 'Length': '73.3 cm', 'Width': '266.7 mm', 'Part Number': '359558-B21', 'Installed RAM': '1 gb RAM', 'Data Link Protocol': 'Ethernet', 'Category': 'Proliant Server', 'Storage Controller Type': 'SCSI', 'RAID Support': 'RAID 0, RAID 1, RAID 10, RAID 5', 'Form Factor': 'Blade', 'Maximum RAM': '8 gb RAM', 'Processor': 'Xeon 2.8 GHz', 'RAM Technology': 'DDR SDRAM', 'Products ID': '14047', 'Sub-Category': 'BL20', 'Installed L2 Cache Memory': '0.5 MB', 'Generation': 'G2', 'Hard Drive Interface': 'SCSI Ultra160 (16-bit)', 'Networking Type': '10/100/1000 NetworkAdapter x 1'}",harddrivesdirect.com,1,en
14197,Computers_and_Accessories,12606073,harddrivesdirect.com/canada/product_info.php?products_id=455546&currency=CAD,_:node8a3048fbaed8384c3c9f9dfe3650a84b, Specifications: Category Proliant Processor Sub-Category Xeon Generation G5 Part Number 437391-B21 Products ID 455546 Product Type Processor Upgrade Processor Type Intel Xeon Processor Core Quad-Core Processor Qty 1 Clock Speed 2.00GHz Bus Speed 1333MHz L1 Cache 256KB L2 Cache 8MB Process Technology 65nm Processor Socket Socket J LGA-771 Thermal Design Power 80W,"{'': '', 'Processor Type': 'Intel Xeon', 'Products ID': '455546', 'Process Technology': '65nm', 'Thermal Design Power': '80W', 'L1 Cache': '0.25 MB', 'Category': 'Proliant Processor', 'Part Number': '437391-B21', 'Bus Speed': '1333 MHz', 'Sub-Category': 'Xeon', 'Product Type': 'Processor Upgrade', 'L2 Cache': '8 MB', 'Generation': 'G5', 'Processor Qty': '1', 'Processor Core': 'Quad-Core', 'Processor Socket': 'Socket J LGA-771', 'Clock Speed': '2.00 GHz'}",harddrivesdirect.com,1,en
178114,Computers_and_Accessories,9675660,harddrivesdirect.com/canada/product_info.php?products_id=458070,_:nodea362d6fd58a0dfc6ec2c2d8aa9d68f2, Specifications:  Category Proliant Option Sub-Category Fan Module Generation DL360 G5 Part Number 412212-001 Products ID 458070,"{'Products ID': '458070', 'Category': 'Proliant Option', 'Generation': 'DL360 G5', 'Sub-Category': 'Fan Module', 'Part Number': '412212-001'}",harddrivesdirect.com,1,en
9589,Computers_and_Accessories,1138935,harddrivesdirect.com/canada/product_info_DL160_G6_HardDrives.php?products_id=460131_DL160_G6_HardDrives,_:node5ea3d2a3d6824842e9c282dbb926ea, Specifications:  Manufacturer DL160 Category Hard Drive Sub-Category 7.2K Generation SATA NHP Part Number DL160 458939-B21-5Pack Product ID 460131_DL160_HardDrives Connector Type SATA 3.0GB/s Connector Serial ATA 7-pin Target Use Server Form Factor 3.5 inches Enclosure Type Internal Average Seek Time 10ms Data Transfer Rate 3.0GB/s Hard Drive Capacity 250GB Spindle Speed 7200RPM 458939-B21 Compatible Servers: DL120 G5 DL120 G6 G7 DL140 G2 DL140 G3 DL145 G2 DL145 G3 DL160 G5 DL165 G5 DL165 G5p ML110 G2 ML110 G3 ML110 G4 ML110 G5 ML115 G1 ML115 G5 ML150 G5 ML310 G2,"{'': '', 'Form Factor': '8.9 cm', 'Category': 'Hard Drive', 'Average Seek Time': '10 ms', 'Product ID': '460131_DL160_HardDrives', 'Connector': 'Serial ATA 7-pin', 'Connector Type': 'SATA 3.0GB/s', 'Part Number': 'DL160 458939-B21-5Pack', 'Sub-Category': '7.2K', 'Manufacturer': 'DL160', 'Target Use': 'Server', 'Spindle Speed': '7200 rpm', 'Generation': 'SATA NHP', 'Hard Drive Capacity': '0.25 TB', 'Data Transfer Rate': '300 Mbs', 'Enclosure Type': 'Internal'}",harddrivesdirect.com,1,en
963,Computers_and_Accessories,624636,harddrivesdirect.com/canada/product_info_HP__HardDrives.php?products_id=144156_HP__HardDrives&currency=CAD,_:nodec418e73dc59c1d8567e3c33d45657123, Specifications:  Manufacturer HP Category Hard Drive Sub-Category 15K Generation SAS Part Number HP 376595-001-2Pack Product ID 144156_HP_HardDrives Capacity 146GB Interface Serial Attached SCSI (SAS) Enclosure Internal Drive Dimensions 3.5 inches x 1/3H (Low Profile) Spindle Speed 15000RPM External Data Transfer 3072MB/s Seek Time 3.5ms HotSwap Yes Manufacturer Hewlett Packard Pre-Failure Warranty Yes Hot Swap Tray Included/Attached Package Qty 2,"{'External Data Transfer': '3072 Mbps', 'Interface': 'Serial Attached SCSI (SAS)', 'Category': 'Hard Drive', 'Product ID': '144156_HP_HardDrives', 'Spindle Speed': '15000 rpm', 'Width': '88.9 mm', 'Height': '7.62 mm', 'Hot Swap Tray': 'Included/Attached', 'Pre-Failure Warranty': 'Yes', 'Part Number': 'HP 376595-001-2Pack', 'Package Qty': '2', 'Sub-Category': '15K', 'Manufacturer': 'Hewlett Packard', 'HotSwap': 'Yes', 'Enclosure': 'Internal', 'Generation': 'SAS', 'Capacity': '0.146 TB', 'Seek Time': '3.5 ms'}",harddrivesdirect.com,1,en
9276,Computers_and_Accessories,1131144,harddrivesdirect.com/canada/product_info_ML350_G4p_HardDrives.php?products_id=144154_ML350_G4p_HardDrives,_:node395169eafba786c63dc31da14d56defb, Specifications:  Manufacturer ML350 Category Hard Drive Sub-Category 15K Generation SAS Part Number ML350 376594-001-5Pack Product ID 144154_ML350_HardDrives Capacity 72GB Interface Serial Attached SCSI (SAS) Enclosure Internal Drive Dimensions 3.5 inches x 1/3H (Low Profile) Spindle Speed 15000RPM HotSwap Yes Manufacturer Hewlett Packard Pre-Failure Warranty Yes Hot Swap Tray Included/Attached Package Qty 5,"{'Interface': 'Serial Attached SCSI (SAS)', 'Category': 'Hard Drive', 'Product ID': '144154_ML350_HardDrives', 'Spindle Speed': '15000 rpm', 'Width': '88.9 mm', 'Height': '7.62 mm', 'Hot Swap Tray': 'Included/Attached', 'Pre-Failure Warranty': 'Yes', 'Part Number': 'ML350 376594-001-5Pack', 'Package Qty': '5', 'Sub-Category': '15K', 'Manufacturer': 'Hewlett Packard', 'HotSwap': 'Yes', 'Enclosure': 'Internal', 'Generation': 'SAS', 'Capacity': '0.072 TB'}",harddrivesdirect.com,1,en
143,Computers_and_Accessories,10043711,harddrivesdirect.com/product_info.php?cPath=&products_id=142976,_:noded74cdcba8c1f85f9eeeeb40b78a647d, Specifications: Category Proliant Processor Sub-Category Opteron Generation G1 Part Number 399087-B21 Products ID 142976 Product Type Processor Kit Processor Type AMD Opteron Processor Core Single-Core Processor Qty 1 Clock Speed 2.8GHz HyperTransport Speed 1000MHz L2 Cache 1MB 64-bit Processing Yes Process Technology 90nm Processor Socket Socket PGA-940 Thermal Design Power 92.6W,"{'': '', 'Processor Type': 'AMD Opteron', 'Products ID': '142976', 'Process Technology': '90nm', 'Thermal Design Power': '92.6 W', 'Category': 'Proliant Processor', 'HyperTransport Speed': '1000 MHz', '64-bit Processing': 'Yes', 'Part Number': '399087-B21', 'Sub-Category': 'Opteron', 'Product Type': 'Processor Kit', 'L2 Cache': '1 MB', 'Generation': 'G1', 'Processor Qty': '1', 'Processor Core': 'Single-Core', 'Processor Socket': 'Socket PGA-940', 'Clock Speed': '2.8 GHz'}",harddrivesdirect.com,1,en
99,Computers_and_Accessories,10032699,harddrivesdirect.com/product_info.php?cPath=&products_id=143007,_:node6596eeaaeb9920fb5ec0a6da8bec2e7d," Specifications: Category Proliant Server Sub-Category BL20 Generation G3 Part Number 347957-B21 Products ID 143007 Chassis Form Blade Model ProLiant BL20p RAM Technology DDR SDRAM Cache Memory (installed) 1 MB RAM (Installed) 1 GB RAM (maximum) 8 GB Networking Protocol Ethernet, Fast Ethernet, Gigabit Etherne Hard Drive Type Hot-swap Controller RAID Level RAID 0, RAID 1, RAID 10, RAID 5","{'RAM (Installed)': '1 gb RAM', '': '', 'Cache Memory (installed)': '1 MB', 'Products ID': '143007', 'Controller RAID Level': 'RAID 0, RAID 1, RAID 10, RAID 5', 'RAM Technology': 'DDR SDRAM', 'Category': 'Proliant Server', 'Chassis Form': 'Blade', 'Part Number': '347957-B21', 'Sub-Category': 'BL20', 'Networking Protocol': 'Ethernet', 'Generation': 'G3', 'Hard Drive Type': 'Hot-swap', 'Model': 'ProLiant BL20p', 'RAM (maximum)': '8 gb RAM'}",harddrivesdirect.com,1,en
19073,Computers_and_Accessories,14278,harddrivesdirect.com/product_info.php?cPath=&products_id=459295,_:nodee738b8a7b071c64546133ff8c930e367, Specifications: Category Proliant HardDrive Sub-Category 15K Generation SAS SC Part Number 652625-001 Products ID 459295 Type Hard Drive - Hot-Swap Capacity 146GB Interface Type Serial Attached SCSI Spindle Speed 15000RPM Speed 6G = 6Gb/sec (750 MB/s),"{'Speed': '750 Mbps', 'Generation': 'SAS SC', 'Part Number': '652625-001', 'Products ID': '459295', 'Sub-Category': '15K', '': '', 'Type': 'Hard Drive - Hot-Swap', 'Category': 'Proliant HardDrive', 'Capacity': '0.146 TB', 'Spindle Speed': '15000 rpm', 'Interface Type': 'Serial Attached SCSI'}",harddrivesdirect.com,1,en
4,Computers_and_Accessories,10001820,harddrivesdirect.com/product_info.php?manufacturers_id=10&products_id=458882,_:nodee7994ea1ed33c05ee9cc8b7c41f9d6a, Specifications: Category Dell HardDrive Sub-Category 10K Generation Ultra320 Part Number 341-2118-5Pack Products ID 458882 Capacity 146GB Interface Ultra320 SCSI Enclosure Internal Disk Size 5.75 inches x 4.0 inches x 1.0 inch Spindle Speed 10000RPM Data Transfer Rate 320MB/s Seek Time 4.9ms Bytes/Sec 512 Manufacturer Dell Application Server Storage Backward Compatability U2 and U3 speeds Pre-Failure Warranty Yes Cache 8MB,"{'': '', 'Products ID': '458882', 'Backward Compatability': 'U2 and U3 speeds', 'Bytes/Sec': '0.512 Mbps', 'Category': 'Dell HardDrive', 'Cache': '8 MB', 'Enclosure': 'Internal', 'Pre-Failure Warranty': 'Yes', 'Part Number': '341-2118-5Pack', 'Sub-Category': '10K', 'Data Transfer Rate': '320 Mbps', 'Spindle Speed': '10000 rpm', 'Generation': 'Ultra320', 'Capacity': '0.146 TB', 'Width': '144.78 mm', 'Length': '10.1 cm', 'Width': ' 25 mm', 'Application': 'Server Storage', 'Interface': 'Ultra320 SCSI', 'Seek Time': '4.9 ms', 'Manufacturer': 'Dell'}",harddrivesdirect.com,1,en
327520,Computers_and_Accessories,200338,harddrivesdirect.com/product_info.php?products_id=455117,_:nodef43aa738ccd4c99b35d77797a9f0a4, Specifications: Category Proliant HardDrive Sub-Category 10K Generation SAS Part Number DG146ABAB4-5Pack Products ID 455117 Type Hard Drive - Hot Swap Form Factor 2.5 inches Capacity 146GB Interface Type Serial Attached SCSI Data Transfer Rate 300MB/s Average Seek Time 4ms Ports Single Form Factor Small 2.5 inches (SFF),"{'Capacity': '0.146 TB', 'Generation': 'SAS', 'Average Seek Time': '4 ms', 'Sub-Category': '10K', 'Products ID': '455117', 'Part Number': 'DG146ABAB4-5Pack', 'Category': 'Proliant HardDrive', 'Type': 'Hard Drive - Hot Swap', 'Ports': 'Single', 'Data Transfer Rate': '300 Mbps', 'Form Factor': '6.35 cm', 'Interface Type': 'Serial Attached SCSI'}",harddrivesdirect.com,1,en
27,Computers_and_Accessories,10012345,harddrivesdirect.com/product_info.php?products_id=455581&currency=USD,_:nodeaf57548dd26c3c1f9c8d0ba384260c, Specifications: Category Proliant Processor Sub-Category Xeon Generation G6 Part Number 507674-B21 Products ID 455581 Product Type Processor Board Processor Type Intel Xeon Processor Core Quad-Core Processor Qty 1 Clock Speed 2.93GHz QuickPath Interconnect 6.40GT/s L1 Cache 256KB L2 Cache 1MB L3 Cache 8MB 64-bit Processing Yes Process Technology 45nm Processor Socket Socket B LGA-1366 Thermal Design Power 80W,"{'': '', 'Processor Type': 'Intel Xeon', 'Products ID': '455581', 'Process Technology': '45nm', 'Thermal Design Power': '80 W', 'L1 Cache': '256 KB', 'Category': 'Proliant Processor', 'L3 Cache': '8 MB', 'QuickPath Interconnect': '6.40GT/s', '64-bit Processing': 'Yes', 'Part Number': '507674-B21', 'Sub-Category': 'Xeon', 'Product Type': 'Processor Board', 'L2 Cache': '1 MB', 'Generation': 'G6', 'Processor Qty': '1', 'Processor Core': 'Quad-Core', 'Processor Socket': 'Socket B LGA-1366', 'Clock Speed': '2.93 GHz'}",harddrivesdirect.com,1,en
61,Computers_and_Accessories,10020465,harddrivesdirect.com/product_info.php?products_id=457069,_:node677cf7e6f62d363a8e81fdcbd0c8c765, Specifications: Category Proliant HardDrive Sub-Category 7.2K Generation SAS Part Number 507616-B21-2Pack Products ID 457069 Capacity 2TB Interface Serial Attached SCSI (SAS) Enclosure Internal Drive Dimensions 3.5 inches x 1 Spindle Speed 7200RPM External Data Transfer 6GB/s Seek Time 8.5ms HotSwap Yes Manufacturer Hewlett Packard Limited Warranty Yes Hot Swap Tray Included/Attached Ports Dual Port,"{'External Data Transfer': '6000 Mbps', 'Products ID': '457069', 'Category': 'Proliant HardDrive', 'Enclosure': 'Internal', 'Width': '88.9 mm', 'Height': '25.4 mm', 'Hot Swap Tray': 'Included/Attached', 'Ports': 'Dual Port', 'Part Number': '507616-B21-2Pack', 'Limited Warranty': 'Yes', 'Sub-Category': '7.2K', 'Manufacturer': 'Hewlett Packard', 'HotSwap': 'Yes', 'Spindle Speed': '7200 rpm', 'Generation': 'SAS', 'Capacity': '2 TB', 'Interface': 'Serial Attached SCSI (SAS)', 'Seek Time': '8.5 ms'}",harddrivesdirect.com,1,en
18184,Computers_and_Accessories,13963936,harddrivesdirect.com/product_info.php?products_id=458147&currency=USD,_:node67fb66e6265a98bfd88711e635f2c97, Specifications: Category Proliant Processor Sub-Category Intel Xeon Generation BL30p Part Number 364306-B21 Products ID 458147 Product Type Processor Upgrade Processor Type Intel Xeon Processor Core Single-Core Processor Qty 1 Clock Speed 3.2GHz Bus Speed 533MHz L2 Cache 512KB L3 Cache 2MB 64-bit Processing Yes Process Technology 45nm Processor Socket Socket PGA-604 Thermal Design Power 80W,"{'Processor Type': 'Intel Xeon', 'Products ID': '458147', 'Process Technology': '45nm', 'Thermal Design Power': '80 W', 'Category': 'Proliant Processor', 'L3 Cache': '2 MB', 'Part Number': '364306-B21', '64-bit Processing': 'Yes', 'Bus Speed': '533 MHz', 'Sub-Category': 'Intel Xeon', 'Product Type': 'Processor Upgrade', 'L2 Cache': '0.512 MB', 'Generation': 'BL30p', 'Processor Qty': '1', 'Processor Core': 'Single-Core', 'Processor Socket': 'Socket PGA-604', 'Clock Speed': '3.2 GHz'}",harddrivesdirect.com,1,en
177197,Computers_and_Accessories,9340507,harddrivesdirect.com/product_info.php?products_id=458257&currency=USD,_:node6da11cc37d8d50afd98fa218fea5afab, Specifications: Category Proliant Processor Sub-Category Intel Xeon Generation G7 Part Number 644360-B21 Products ID 458257 Product Type Processor Kit Processor Type Intel Core Processor Core Dual-Core Processor Qty 1 Clock Speed 3.1GHz QuickPath Interconnect 5.0GT/s L3 Cache 3MB 64-bit Processing Yes Process Technology 32nm Processor Socket Socket LGA-1155 Thermal Design Power 65W,"{'Process Technology': '32nm', 'Processor Type': 'Intel Core', 'Products ID': '458257', 'Processor Socket': 'Socket LGA-1155', 'Processor Qty': '1', '': '', 'Product Type': 'Processor Kit', 'Thermal Design Power': '65 W', 'L3 Cache': '3 MB', '64-bit Processing': 'Yes', 'Category': 'Proliant Processor', 'Generation': 'G7', 'Sub-Category': 'Intel Xeon', 'Processor Core': 'Dual-Core', 'QuickPath Interconnect': '5.0GT/s', 'Clock Speed': '3.1 GHz', 'Part Number': '644360-B21'}",harddrivesdirect.com,1,en
6018,Computers_and_Accessories,10585087,harddrivesdirect.com/product_info.php?products_id=458896&currency=USD,_:node1bd44991673bc0648755451829307d5b, Specifications: Category Seagate Sub-Category Tape Drive Generation 4/8GB Part Number STD28000N Products ID 458896 Tape Type DAT Native Capacity 4GB Interface Type SCSI Enclosure Type Internal Compressed Capacity 8GB,"{'Compressed Capacity': '8 GB', 'Generation': '4G', 'Part Number': 'STD28000N', 'Products ID': '458896', 'Sub-Category': 'Tape Drive', 'Enclosure Type': 'Internal', '': '', 'Category': 'Seagate', 'Interface Type': 'SCSI', 'Native Capacity': '4 GB', 'Tape Type': 'DAT'}",harddrivesdirect.com,1,en
183877,Computers_and_Accessories,1072350,harddrivesdirect.com/product_info_BL465c_G6_HardDrives.php?products_id=144222_BL465c_G6_HardDrives&currency=USD,_:nodea75bff74ba05a57f250452c6defabc8, Specifications:  Manufacturer BL465c Category Hard Drive Sub-Category 10K Generation SAS Part Number BL465c 418367-B21 Product ID 144222_BL465c_HardDrives Type Hard Drive - Hot-Swap Capacity 146GB Interface Type Serial Attached SCSI Spindle Speed 10000RPM,"{'Manufacturer': 'BL465c', 'Capacity': '0.146 TB', 'Interface Type': 'Serial Attached SCSI', 'Sub-Category': '10K', 'Type': 'Hard Drive - Hot-Swap', '': '', 'Part Number': 'BL465c 418367-B21', 'Product ID': '144222_BL465c_HardDrives', 'Generation': 'SAS', 'Spindle Speed': '10000 rpm', 'Category': 'Hard Drive'}",harddrivesdirect.com,1,en
186121,Computers_and_Accessories,1126702,harddrivesdirect.com/product_info_DL160_G5_HardDrives.php?products_id=144137_DL160_G5_HardDrives,_:node2b65965bc2d1aef783f19bd880698d96, Specifications:  Manufacturer DL160 Category Hard Drive Sub-Category 7.2K Generation SATA Part Number DL160 349239-B21-10Pack Product ID 144137_DL160_HardDrives Type HardDrive - Hot-Swap Form Factor 3.5 inches x 1/3H Capacity 250GB Interface Type Serial ATA-150 Connector 22-position Serial ATA (SATA) Plug Data Transfer Rate 150MB/s Average Seek Time 10ms Spindle Speed 7200RPM Dimensions (WxH) 4 in x 1 in Package Qty 10,"{'Manufacturer': 'DL160', 'Form Factor': '8,89 cm x 0,8382 cm H', 'Average Seek Time': '10 ms', 'Connector': '22-position Serial ATA (SATA) Plug', 'Part Number': 'DL160 349239-B21-10Pack', 'Package Qty': '10', 'Generation': 'SATA', 'Capacity': '0.25 TB', 'Category': 'Hard Drive', 'Interface Type': 'Serial ATA-150', 'Sub-Category': '7.2K', 'Type': 'HardDrive - Hot-Swap', 'Dimensions (WxH)': '10.16 cm x 2.54', 'Data Transfer Rate': '150 Mbps', 'Spindle Speed': '7200 rpm', 'Product ID': '144137_DL160_HardDrives'}",harddrivesdirect.com,1,en
103,Computers_and_Accessories,1003349,harddrivesdirect.com/product_info_DL165_G6_HardDrives.php?products_id=455147_DL165_G6_HardDrives,_:nodef2454948c3a5c3b043b92517b273c010, Specifications:  Manufacturer DL165 Category Hard Drive Sub-Category 10K Generation SAS Part Number DL165 507127-B21-5Pack Product ID 455147_DL165_HardDrives Type Hard Drive - Hot-Swap Capacity 300GB Interface Type Serial Attached SCSI Spindle Speed 10000RPM Ports Dual Port Speed 6GB/s,"{'Interface Type': 'Serial Attached SCSI', 'Category': 'Hard Drive', 'Spindle Speed': '10000 rpm', 'Product ID': '455147_DL165_HardDrives', 'Ports': 'Dual Port', 'Speed': '6 GB/s', 'Part Number': 'DL165 507127-B21-5Pack', 'Sub-Category': '10K', 'Manufacturer': 'DL165', 'Type': 'Hard Drive - Hot-Swap', 'Generation': 'SAS', 'Capacity': '0.3 TB'}",harddrivesdirect.com,1,en
5678,Computers_and_Accessories,1052561,harddrivesdirect.com/product_info_DL165_G6_HardDrives.php?products_id=455188_DL165_G6_HardDrives&currency=USD,_:node81c776db9c5712f4ab949d7998229c31, Specifications:  Manufacturer DL165 Category Hard Drive Sub-Category 15K Generation SAS Part Number DL165 418371-B21-5Pack Product ID 455188_DL165_HardDrives Type Hard Drive - Hot-Swap Capacity 72GB Interface Type Serial Attached SCSI Spindle Speed 15000RPM,"{'': '', 'Generation': 'SAS', 'Part Number': 'DL165 418371-B21-5Pack', 'Sub-Category': '15K', 'Manufacturer': 'DL165', 'Type': 'Hard Drive - Hot-Swap', 'Category': 'Hard Drive', 'Capacity': '0.072 TB', 'Spindle Speed': '15000 rpm', 'Product ID': '455188_DL165_HardDrives', 'Interface Type': 'Serial Attached SCSI'}",harddrivesdirect.com,1,en
48,Computers_and_Accessories,1001686,harddrivesdirect.com/product_info_DL165_G7_HardDrives.php?products_id=454478_DL165_G7_HardDrives&currency=USD,_:noded7bf818677c6469ffabb35a9b56b539, Specifications:  Manufacturer DL165 Category Hard Drive Sub-Category 15K Generation SAS NHP Part Number DL165 432095-B21 Product ID 454478_DL165_HardDrives Capacity 72GB Interface Serial Attached SCSI (SAS) Enclosure Internal Drive Dimensions 3.5 inches x 1/3H (Low Profile) Spindle Speed 15000RPM External Data Transfer 3072MB/s Seek Time 3.5ms HotSwap No Manufacturer Hewlett Packard Pre-Failure Warranty Yes Hot Swap Tray Not Included Package Qty 1 432095-B21 Compatible Servers: DL120 G5 DL120 G6 G7 ML110 G4 ML110 G5 ML115 G1 ML115 G5 ML150 G5 ML150 G6 G7 ML330 G6,"{'External Data Transfer': '3072 Mbps', 'Interface': 'Serial Attached SCSI (SAS)', 'Category': 'Hard Drive', 'Product ID': '454478_DL165_HardDrives', 'Spindle Speed': '15000 rpm', 'Drive Dimensions': '8.89 cm x 0.8382 cm H (Low Profile)', 'Hot Swap Tray': 'Not Included', 'Pre-Failure Warranty': 'Yes', 'Part Number': 'DL165 432095-B21', 'Package Qty': '1', 'Sub-Category': '15K', 'Manufacturer': 'Hewlett Packard', 'HotSwap': 'No', 'Enclosure': 'Internal', 'Generation': 'SAS NHP', 'Capacity': '0.072 TB', 'Seek Time': '3.5 ms'}",harddrivesdirect.com,1,en
