# of Displays Supported ‡,# of External Connectors,# of Internal Connectors,12-Digit UPC,4K Support,64-bit Processing,Access time,Acoustical Noise,Adapter/Charger Type,Additional Information,Additional information,Air Pressure (mmH2O),Airflow,Airflow (CFM),Application,Approximate Battery Life,Architecture,Associated Battery Sizes:,Availability,Average Latency,Average Seek Read/Write,Average Seek Time,BLT Item #:,Backward Compatability,Battery Capacity:,Battery Cells,Battery Chemistry:,Battery Shelf Life:,Battery Size:,Battery Terminal Type:,Battery Type,Battery Voltage:,Binding,Bluetooth Enabled,Brand,Brand :,Brand Contact,Brand Name,Brand:,Buffer,Buffer Size,Built In Web Cam,Bus Clock,Bus Clock Bits,Bus Clock Rate,Bus Speed,Bus Type,Buttons/LED Indicators,Bytes/Sec,CPU,CPU Qty,CPU Socket,CPU Speed,Cable Length,Cabling Type,Cache,Cache :,Cache Memory (installed),Capacity,Capacity :,Capacity:,Carton Pack Quantity,Catalog Description,Catalog No. ,Categorie,Category,Category:,Cell Type,Cells,Certificates,Chassis Form,Chemistry:,Chipset Manufacturer,Chipset Model,Chipset Type,Clock Speed,Clock multiplier,Closure,Cold Cranking Amps:,Color,Color(s),Colour Print Speed,Compartment length,Compartment width,Compatibility,Compatible,Compatible Bay,Compatible With,Compatible with,Compressed Capacity,Condition,Connections,Connectivity,Connector,Connector Size,Connector Type,Connector/Port/Interface,Controller RAID Level,Controller Type,Cooler Included,Core Stepping,Core Type :,Country Of Origin,Country of Origin,Country of Origin:,Current consumption,DDS Manufacturer Specs (PDF),DVI,Data Link Protocol,Data Storage Device Type,Data Transfer Rate,Data Transfer Rate - Compressed,Depth,Depth (US),Depth (inches),Description:,Device ID,Device Size:,Device Support:,Device Type,Dimensions,Dimensions (DxH),Dimensions (HxWxD),Dimensions (WxD),Dimensions (WxDxH),Dimensions (WxH),Dimensions (mm),Dimensions:,Direct Disc Printing,DirectX* Support,Disk Size,Display Size,Display Type,Double-Sided (Duplex) Print,Drive Capacity,Drive Dimensions,Drive Interface,Drive Interface Standard,Drive LED Indicators,Drive Type,Drive Width,Duplex Mode,Durability,EAN,EAN :,EAN Code,EAN barcode,Ean,Ean List,Electronic/Mechanical,Embedded Options Available,Enclosure,Enclosure Type,Encryption,Energy Star,Energy Star Qualified,Execution Units,External Data Transfer,External Data Transfer Rate,External Interface:,Fan Noise Level (dBA),Fan Speed (RPM),Feature,First Page Out Time,Fits,For Device Type,For Use With,Form Factor,Formatted Capacity,Front Side Bus :,Generation,Genre ,Global Product Type,Graphics Base Frequency,Graphics Card,Graphics Max Dynamic Frequency,Green Compliance Certificate/Authority,Green Compliant,Green Product,Guaranteed Genuine HP,HD Tray/Carrier,HDD Form Factor,HDMI,HDMI Output,HP Logo,HP Serial Number,Hard Drive Capacity,Hard Drive Device Type,Hard Drive Interface,Hard Drive Size,Hard Drive Type,Hardware Platform,Height,Height (US),Height (inches),Height (maximum),Height:,Hot Swap,Hot Swap Tray,Hot-plug,HotSwap,HyperTransport Speed,I/O Module Connector,In Box Toner/Ink,Included Software,Input,Input Voltage,Input voltage,Installed L2 Cache Memory,Installed RAM,Intel® Clear Video HD Technology,Intel® Clear Video Technology,Intel® InTru™ 3D Technology,Intel® Quick Sync Video,Interface,Interface (Detailed),Interface Class,Interface Compatibility,Interface Transfer Rate,Interface Type,Internal Interface:,Invoice Description,Item #,Item :,Item Category,Item Code :,Item Code ,Item Dimensions,Item Size,Item Weight,Key Feature,Key Size,L-10 Life (hours),L1 Cache,L2 Cache,L2 Cache Size,L3 Cache,Label,Labor Warranty,Last Updated:,Length (maximum),Length:,Limited Warranty,Linux Compatibility,Load Rating,Logical levels of I / O,Low Halogen Options Available,MFi Certification,MPN,MPN:,MTTF (hours),Mac Compatibility,Manufacturer,Manufacturer Part #:,Manufacturer Part Number,Manufacturer Specs PDF,Manufacturer Stock No.,Manufacturer UCC Number,Manufacturer's website:,Manufacturer:,Master UPC,Material,Material(s),Material:,Max CPU Configuration,Max CPU Qty,Max Data Transfer Rate,Max Resolution (DP)‡,Max Resolution (HDMI 1.4)‡,Max Resolution (eDP - Integrated Flat Panel)‡,Max TDP,Max Turbo Frequency,Max Turbo Speed,Max Video Memory,Max. Data Transfer Rate,Maximum Memory,Maximum Paper Size,Maximum Paper Weight,Maximum Print Size,Maximum RAM,Maximum Read Speed,Maximum Supported Devices,Maximum Write Speed,Media Types,Meets ANSI/BIFMA?,Memory Form Factor,Memory Speed Supported,Memory Technology,Merk,Mfg Catalog #,Mfg Part#,Mfg. & Model:,Mfg. Part #:,Mfr Minimum Ord Qty,Mfr Name,Mfr. Part No:,MicroSD / TF memory card (128GB),MicroSD / TF memory card (16GB),MicroSD / TF memory card (32GB),MicroSD / TF memory card (64GB),MicroSD / TF memory card (8GB),Mobile Print Features (Built-in),Model,Model #:,Model :,Model:,Mono Print Speed,Multi Drive RAID Support,Native Capacity,Native Command Queueing* (NCQ),Native Data Transfer Rate,Networking Connectors,Networking Protocol,Networking Type,New Products,Note,Number Of Keys,Number of Cells,Number of Cores,Number of Memory Slots,Number of Onboard USB 3.0 Ports,Number of PCI Express x1 Slots,Number of PCI Express x16 Slots,Number of SATA Interfaces,Number of Threads,Number of Total Expansion Slots,Number of USB 3.0 Ports,OEM/Compatible,OTS Product ID,Official Release Date ,Onboard S/PDIF Header,OpenGL* Support,Operating Platform,Operating System,Operating Systems,Operating Temperature,Operating Voltage,Order in Multiples of,Other :,Output,Output Connector,Output Current,Output Voltage,Overall length,Overall width,PAX-Code,PCL Control Language,PGC3,PVC-Free,Package Dimensions,Package Qty,Package Quantity,Package Size,Package Weight,Package-1 Desc,Package-1 Qty,Packaging,Packaging:,Paper Capacity (std / max.),Part #,Part ID#,Part Number,Part Type:,PartNumber,Parts Warranty,Payment Method,Perfect for,Performance,Platform,Ports,Post-Consumer Recycled Content Percent,PostScript Control Language,Power,Power Cable Type,Power Management,Power Requirements,Power Source(s),Power:,Pre-Consumer Recycled Content Percent,Pre-Failure Warranty,Price :,Price:,Process,Process Technology,Processor,Processor Brand,Processor Core,Processor Graphics,Processor Main Features,Processor Manufacturer,Processor Number,Processor Qty,Processor Socket,Processor Speed,Processor Supported,Processor Type,Product,Product Code,Product Dimensions:,Product Group,Product ID,Product Measures,Product Type,Product Type:,Product Weight,Product Weight:,ProductGroup,ProductId,ProductTypeName,Products ID,Productserie,Profile,Protocol supported,Publisher,Qty In-Stock,QuickPath Interconnect,RAID Support,RAM (Installed),RAM (maximum),RAM Expandable To,RAM Technology,RPM,Rated Current,Rated Current (A),Rated Power,Rated Voltage,Reading Speed,Recommended Machine Type,Recordable DVD Drive,Related Products,Resistance,Resolution,Retail UPC,Return Policy:,Rotation Speed,Rotational Speed,SAS Compliancy,SCSI Interface,SCSI Signaling Type,SKU,SKU #:,Safety Current,Screen Size (inches),Seek Time,Serial Signals,Series,Server Model,Shipping Dimensions,Ships via UPS?,Size,Socket,Socket Compatability :,Software Included,Source:,Special Features,Speed,Spindle Speed,Spindle Speed (rpm),Standard Data Rate,Standard Memory,Standard Paper Capacity,Standard Paper Supply,Standard Warranty,Static Pressure,Storage Capacity,Storage Controller Type,Studio,Sub-Category,Suggested Retail Price:,Supported RAID Level,System Memory (RAM),System Requirements,TJunction,Tape Type,Target Use,Tariff (Inbound) Code,Technology,Thermal Design Power,Thermal Solution Specification,Thermal Specification,Tip Diameter,Title,Total Number of Onboard USB Ports,Total Number of PCI Express Slots,Total Number of USB Ports,Total Processor Supported,Total Recycled Content Percent,Transport Controls,Tweakers ID,Type,Type :,UNSPSC,UNSPSC Number,UPC,UPC Code,UPC:,UPCList - UPCListElement,USB Bus Powered,USB Interface,USB cable Length:,Uitvoering,Unboxed Machine Dimensions (W x D x H),Unboxed Weight,Unit of Measure,Units in Package,Upc,Upc List,Usage,VGA,Voltage,Voltage Range,Voltage:,Warranty,Warranty Labor,Warranty Parts,Warranty Period,Warranty Types,Warranty:,Weight,Weight (Approximate),Weight (US),Weight (kg) :,Weight (pounds),Weight:,Weighted Keys,Width,Width (US),Width (inches),Width (maximum),Width:,Windows Compatibility,Wireless Capabilities,Writing Speed,z-height, 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600GB,,,,,,,Dell EqualLogic Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5 inches x 1/3H (Low Profile),,,,,,,,,,,,,,,,Internal,,,,,,,6G = 6Gb/sec (750 MB/s),,,,,,,,,,,,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Included,,Yes,,,,,,,,,,,,,,Serial Attached SCSI (SAS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dell EqualLogic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002R3X-2Pack,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,15000RPM,,,,,,,,,,,15K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Server Memory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128 MB,,,,,,,Proliant Memory,,,,,,,,,,,,,,,,,,,HP Proliant Servers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128 MB,,,,,,,,,Yes,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hewlett-Packard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281859-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HP Proliant,,,,,,,,,,,,,,,,,,,,,Genuine HP Memory,,,,,,,,,EDO RAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146GB,,,,,,,Proliant HardDrive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Serial Attached SCSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504062-B21-5Pack,,,,,,,,Dual Port,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3GB/s,15000RPM,,,,,,,,,,,10K,,,,,,,,,,,,,,,,,,,,,,Hard Drive - Hot-Swap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proliant Processor,,,,,,,,,,2.93GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256KB,1MB,,8MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507674-B21,,,,,,,,,,,,,,,,,,,,,,45nm,,,Quad-Core,,,,,1,Socket B LGA-1366,,,Intel Xeon,,,,,,,Processor Board,,,,,,,455581,,,,,,6.40GT/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xeon,,,,,,,,,,80W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ethernet 1000Base-SX,,,,,,,,,,,HP Server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.01 in x 2.76 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000Mbps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,209816-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Network Interface Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,LVD - Low Voltage Differential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proliant Hard Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAS (Server attached storage),80MB / s,,,,,,,,,,,,,,,,,,,,,,,,18 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ultra2 NHP,,,,,,,,,,,,,,,,,Hard drive for server/storage unit (HP),,,,,1 inch,,,,,,,,,,,,,,,,,,,,,,Ultra2 SCSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HP/Compaq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104664-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000 rpm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proliant,,,,,,,,,,,,,,,,,,,,,,,,70GB,,,,,,,,,,,,,,,,,,,,,,10 Mbps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Internal,,,,,,,,,,,,,,,,,,35/70GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35GB,,5 Mbps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402230-001,,,,,,,"PC, Unix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TapeDrive,,,,,,DLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.77 lbs,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2.0ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64MB,,,146GB,,,,,,,Seagate HardDrive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600MB/s,,,,,,,,,,,,,,,,,,,,,,,,,2.5 inches x 1/3H (Low Profile),,,,,,,,,,,,,,,,Internal,,,,,,,,,,,,,,,,,,,SAS SFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Included,,Yes,,,,,,,,,,,,,,Serial Attached SCSI (SAS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seagate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST9146853SS,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000RPM,,,,,,,,,,,15K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proliant Processor,,,,,,,,,,3.1GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644360-B21,,,,,,,,,,,,,,,,,,,,,,32nm,,,Dual-Core,,,,,1,Socket LGA-1155,,,Intel Core,,,,,,,Processor Kit,,,,,,,458257,,,,,,5.0GT/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel Xeon,,,,,,,,,,65W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proliant Processor,,,,,,,,,,3.1GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644360-B21,,,,,,,,,,,,,,,,,,,,,,32nm,,,Dual-Core,,,,,1,Socket LGA-1155,,,Intel Core,,,,,,,Processor Kit,,,,,,,458257,,,,,,5.0GT/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel Xeon,,,,,,,,,,65W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A3639-69217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Power Supply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proliant,,,,,,,,,,,,,,,,,,,,,,,,200GB,,,,,,,,,,,,,,,,,,,,,,24Mbps,,,,,,,,,,,1.77 in x 4.65 in x 8.51 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Internal,,,,,,,,,,,,,,,,,,100/200GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100GB,,12Mbps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249161-B21,,,,,,,PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low Voltage Differential (LVD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tape Drive,,,,,,AIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9lbs,,,,,,,,,,,,,,,,
,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proliant Processor,,,,,,,,,,2.0GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5MB,,24MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643071-B21,,,,,,,,,,,,,,,,,,,,,,32nm,,,Deca-Core,,,,,1,Socket LGA-1567,,,Intel Xeon,,,,,,,Processor,,,,,,,458079,,,,,,6.4GT/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel Xeon,,,,,,,,,,130W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proliant Processor,,,,,,,,,,2.0GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5MB,,24MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643071-B21,,,,,,,,,,,,,,,,,,,,,,32nm,,,Deca-Core,,,,,1,Socket LGA-1567,,,Intel Xeon,,,,,,,Processor,,,,,,,458079,,,,,,6.4GT/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel Xeon,,,,,,,,,,130W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proliant Option,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL360 G5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412212-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fan Module,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USB Type-A, Lightning",,,,,,,,,,,,,,,,,,,,,,,,,,,"1.6 x 0.6 x 0.3"" / 41.7 x 14.3 x 6.6 mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB 3.0 (5 Gb/s),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,Zinc Alloy,,,,,,,,,,,,,,,,,,,Not specified by manufacturer,,Not specified by manufacturer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32 to 158°F / 0 to 70°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dust, Shock",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21 oz / 6 g,,,,,,,,,,,,,,,,
